id_establecimiento,jardin_maternal,jardin_infantes,primario,secundario,terciario
549000200,0,0,0,1,0
549000301,0,0,0,0,1
580000200,0,1,1,0,0
580000700,0,1,1,0,0
580001600,0,1,1,0,0
580001700,0,1,0,0,0
580001800,0,0,1,0,0
580001900,0,0,0,1,0
580002300,0,1,0,0,0
580002301,0,1,0,0,0
580002302,0,1,0,0,0
580002303,0,1,0,0,0
580003000,0,0,1,0,0
580003200,0,1,1,0,0
580003500,0,1,1,0,0
580003600,0,1,1,0,0
580003700,0,1,1,0,0
580003800,0,1,1,0,0
580003900,0,0,1,0,0
580004300,0,0,0,1,0
580004700,0,1,1,0,0
580005000,0,0,1,0,0
580005100,0,0,1,0,0
580005200,0,1,0,0,0
580005300,0,0,0,1,0
580005400,0,0,0,1,0
580005700,0,0,0,1,0
580005900,0,1,1,0,0
580006000,0,0,1,0,0
580006100,0,0,1,0,0
580006200,0,0,0,1,0
580006300,0,0,1,0,0
580006500,0,0,0,1,0
580006700,1,1,0,0,0
580006900,0,1,0,0,0
580007000,0,1,1,0,0
580007100,0,1,1,0,0
580007300,0,1,0,0,0
580007400,0,0,1,0,0
580007900,0,1,0,0,0
580008000,0,1,1,0,0
580008100,0,1,1,0,0
580008300,0,0,1,0,0
580008500,0,1,1,0,0
580008700,0,1,1,0,0
580008800,0,1,1,0,0
580008900,0,1,0,0,0
580009200,0,0,1,0,0
580009300,0,1,0,0,0
580009400,0,1,0,0,0
580009500,0,1,1,0,0
580009600,0,1,1,0,0
580009700,0,1,1,0,0
580009800,0,1,1,0,0
580009900,0,1,1,0,0
580010100,0,1,0,0,0
580010200,0,1,0,0,0
580010300,0,0,1,0,0
580010400,0,0,1,0,0
580010600,0,0,0,1,0
580010700,0,1,1,0,0
580011000,0,0,1,0,0
580011100,0,0,1,0,0
580011200,0,0,0,1,0
580011300,0,0,0,1,0
580011400,0,0,1,0,0
580011500,0,1,1,0,0
580011600,0,0,0,1,0
580011700,0,1,0,0,0
580011900,0,0,1,0,0
580012000,0,0,1,0,0
580012100,0,1,1,0,0
580012200,0,0,0,1,0
580012400,0,0,1,0,0
580012500,0,0,0,1,0
580012600,0,1,1,0,0
580012700,0,0,0,1,0
580012800,0,0,0,1,0
580012900,0,0,0,1,0
580013000,0,1,1,0,0
580013100,0,0,1,0,0
580013200,0,0,1,0,0
580013300,0,0,0,1,0
580013500,0,0,0,1,0
580013600,0,0,0,0,1
580013601,0,0,0,0,1
580013607,0,0,0,0,1
580013608,0,0,0,0,1
580013610,0,0,0,0,1
580013611,0,0,0,0,1
580013612,0,0,0,0,1
580014300,0,0,1,0,0
580014400,0,0,1,0,0
580014500,0,1,1,0,0
580014501,0,1,1,0,0
580014600,0,1,1,0,0
580014700,0,0,1,0,0
580014800,0,1,1,0,0
580014900,0,1,1,0,0
580015100,0,1,1,0,0
580015300,0,0,1,0,0
580015500,0,0,1,0,0
580015600,0,0,1,0,0
580015900,0,1,1,0,0
580016000,0,0,0,1,0
580016200,1,1,0,0,0
580016300,0,0,0,1,0
580016400,0,0,1,0,0
580016500,0,0,0,1,0
580016600,0,0,1,0,0
580016700,0,0,0,0,1
580017000,0,0,0,0,1
580017200,0,1,1,0,0
580017400,0,1,1,0,0
580018000,0,0,1,0,0
580018100,0,0,0,1,0
580018200,0,0,1,0,0
580018500,0,1,1,0,0
580018600,0,0,1,0,0
580018700,0,1,1,0,0
580018800,0,1,1,0,0
580019000,0,1,1,0,0
580019100,0,0,1,0,0
580019200,0,0,0,1,0
580019300,0,1,1,0,0
580019400,0,0,1,0,0
580019600,0,0,1,0,0
580019700,0,1,1,0,0
580019800,0,1,1,0,0
580019900,0,0,0,1,0
580020200,0,1,1,0,0
580020600,0,1,1,0,0
580020800,0,0,1,0,0
580020900,0,1,0,0,0
580021000,0,1,1,0,0
580021100,0,0,0,0,1
580021200,0,1,0,0,0
580021300,0,1,0,0,0
580021400,0,1,0,0,0
580021500,0,0,1,0,0
580021600,0,1,1,0,0
580021900,0,0,1,0,0
580022100,0,0,1,0,0
580022500,0,0,1,0,0
580022600,1,1,1,0,0
580022800,0,0,1,0,0
580023000,1,1,1,0,0
580023300,0,1,0,0,0
580023400,0,0,1,0,0
580023700,0,1,1,0,0
580023800,0,0,0,1,0
580024100,0,1,1,0,0
580024300,0,1,1,1,0
580024400,0,1,1,0,0
580024500,0,0,1,0,0
580024600,0,1,1,0,0
580024800,0,0,1,0,0
580025000,0,1,1,1,0
580025200,0,0,0,1,0
580025300,0,0,0,1,0
580025400,0,0,1,0,0
580025500,0,0,1,0,0
580025600,0,0,1,0,0
580025700,0,0,0,1,0
580025800,0,0,1,0,0
580025900,0,1,0,0,0
580026000,0,0,1,0,0
580026100,0,1,1,0,0
580026300,0,0,0,1,0
580026302,0,0,0,1,0
580026400,0,0,0,1,0
580026500,0,0,1,0,0
580026600,0,0,1,0,0
580026700,0,0,1,0,0
580026800,0,0,1,0,0
580027100,0,0,0,1,0
580027200,0,1,1,0,0
580027300,0,0,0,1,0
580027400,0,1,1,0,0
580027500,0,0,1,0,0
580027600,0,1,0,0,0
580027800,0,0,0,1,0
580028000,0,1,1,0,0
580028100,0,0,1,0,0
580028400,0,1,0,0,0
580028500,0,0,1,0,0
580029000,0,0,1,0,0
580029100,0,0,1,0,0
580029600,0,1,1,0,0
580029700,0,0,1,0,0
580029800,0,1,1,0,0
580029900,0,0,1,0,0
580030000,0,1,1,0,0
580030400,0,0,1,0,0
580030900,0,1,1,0,0
580031100,0,0,0,1,0
580031300,0,0,1,0,0
580031700,0,0,1,0,0
580032100,0,0,1,0,0
580032200,0,0,1,0,0
580032800,0,1,1,0,0
580032900,0,0,1,0,0
580033000,0,1,1,0,0
580033200,0,1,1,0,0
580033400,0,0,1,0,0
580033500,0,1,1,0,0
580034000,0,1,1,0,0
580034100,0,0,1,0,0
580034200,0,0,1,0,0
580034300,0,1,1,0,0
580034400,0,0,1,0,0
580034500,0,0,0,1,0
580034600,0,0,1,0,0
580034700,0,0,0,1,0
580034800,0,0,0,1,0
580035200,0,0,1,0,0
580035300,0,0,1,0,0
580035500,0,0,1,0,0
580035900,0,1,1,0,0
580036600,0,0,0,1,0
580036700,0,0,0,1,0
580036800,0,1,1,0,0
580036900,0,1,1,0,0
580037000,0,0,1,0,0
580037100,0,0,1,0,0
580037400,0,0,0,1,0
580037500,0,0,0,1,0
580037700,0,0,0,1,0
580037800,0,1,1,0,0
580037900,0,1,1,0,0
580038100,0,1,1,0,0
580038200,0,0,0,1,0
580038400,0,1,0,0,0
580038401,0,1,0,0,0
580038500,0,1,0,0,0
580038600,0,1,1,0,0
580038700,0,1,1,0,0
580038800,0,0,0,1,0
580038900,0,1,1,0,0
580039100,0,1,1,0,0
580039200,0,1,1,0,0
580039400,0,1,1,0,0
580039500,0,1,1,0,0
580039600,0,1,1,0,0
580040201,0,0,0,1,0
580040600,0,1,1,0,0
580040700,0,0,1,0,0
580040800,0,0,0,1,0
580040900,0,0,0,0,1
580041000,0,0,1,0,0
580041100,0,0,1,0,0
580041300,0,1,1,0,0
580041400,0,0,1,0,0
580041500,0,1,1,0,0
580041600,0,1,1,0,0
580041800,0,1,1,0,0
580041900,0,1,1,0,0
580042000,0,1,1,0,0
580042100,0,1,1,0,0
580042400,0,0,1,0,0
580042500,0,1,0,0,0
580042600,0,0,0,1,0
580042700,0,1,1,0,0
580042800,0,0,1,0,0
580043000,0,1,1,0,0
580044200,0,1,1,0,0
580044300,0,0,1,0,0
580044400,0,1,1,0,0
580044800,0,1,1,0,0
580044900,0,1,1,0,0
580045000,0,0,1,0,0
580045100,0,0,1,0,0
580045200,0,0,1,0,0
580045500,0,1,1,0,0
580045600,0,0,0,0,1
580045800,0,0,1,0,0
580045900,0,0,1,0,0
580046000,0,0,1,0,0
580046100,0,0,1,0,0
580046200,0,1,1,0,0
580046400,0,0,1,0,0
580046500,0,0,1,0,0
580046600,0,0,0,1,0
580046700,0,1,0,0,0
580046900,0,0,1,0,0
580047000,0,1,1,1,0
580047100,0,1,1,0,0
580047200,0,1,1,0,0
580047500,0,0,0,1,0
580048000,0,1,0,0,0
580048200,0,0,0,1,0
580048300,0,0,0,1,0
580048400,0,0,0,1,0
580048600,0,0,0,0,1
580049200,0,0,0,1,0
580049900,0,0,1,0,0
580050000,0,1,1,0,0
580050200,1,1,0,0,0
580050300,0,1,0,0,0
580050400,0,0,1,0,0
580050500,0,0,1,0,0
580050600,0,0,1,0,0
580051500,0,0,1,0,0
580051600,0,1,0,0,0
580052100,0,0,1,0,0
580052200,0,1,1,0,0
580052300,0,0,1,0,0
580052400,0,0,1,0,0
580052600,0,1,1,0,0
580053100,0,1,1,0,0
580053300,0,1,1,0,0
580053700,0,1,1,0,0
580053800,0,1,1,0,0
580053900,0,1,1,0,0
580054000,0,1,0,0,0
580054100,0,1,1,0,0
580054200,0,0,1,0,0
580054300,0,0,1,0,0
580054800,0,1,1,0,0
580054900,0,1,0,0,0
580055100,0,0,1,0,0
580055200,0,0,1,0,0
580055300,0,1,1,0,0
580056100,0,1,1,0,0
580056200,0,1,0,0,0
580056300,0,0,1,0,0
580056400,0,0,1,0,0
580056600,0,1,1,0,0
580056700,0,0,1,0,0
580056800,0,0,1,0,0
580057000,0,1,0,0,0
580057100,0,0,0,0,1
580057200,0,0,0,1,0
580057300,0,1,1,0,0
580057800,0,1,1,0,0
580058000,0,0,1,0,0
580058100,0,1,1,0,0
580058200,0,1,0,0,0
580058300,0,1,0,0,0
580058400,0,1,1,0,0
580058600,0,0,1,0,0
580058700,0,0,1,0,0
580059100,0,1,1,0,0
580059300,0,1,1,0,0
580059500,0,1,1,0,0
580059800,0,0,0,0,1
580059900,0,1,0,0,0
580060000,0,1,1,0,0
580060500,0,1,1,0,0
580060600,0,1,0,0,0
580060800,0,1,1,0,0
580060900,0,0,1,0,0
580061000,0,1,0,0,0
580061100,0,0,0,0,1
580061400,0,1,0,0,0
580061500,0,0,1,0,0
580061700,0,0,1,0,0
580061800,0,1,1,0,0
580062000,0,0,0,0,1
580062100,0,1,0,0,0
580062200,0,0,1,0,0
580062300,0,0,0,1,0
580062700,0,1,0,0,0
580062800,0,0,1,0,0
580063000,0,1,0,0,0
580063200,0,1,0,0,0
580063400,0,1,0,0,0
580063401,0,1,0,0,0
580063600,0,1,0,0,0
580063700,0,0,1,0,0
580064000,0,1,1,0,0
580064100,0,0,1,0,0
580064300,0,0,1,0,0
580064400,0,1,1,0,0
580064700,0,0,1,0,0
580064800,0,0,1,0,0
580064900,0,0,0,1,0
580065500,0,0,0,0,1
580065700,0,0,0,0,1
580071300,0,0,1,0,0
580071600,0,1,1,0,0
580071700,0,0,1,0,0
580071701,0,1,0,0,0
580071800,0,0,1,0,0
580072100,1,1,0,0,0
580072500,0,0,0,0,1
580072501,0,0,0,0,1
580072502,0,0,0,0,1
580073600,0,0,0,0,1
580074300,0,1,1,0,0
580075000,0,1,0,0,0
580075500,0,0,0,0,1
580086500,0,0,1,0,0
580086600,0,0,1,0,0
580086700,0,0,1,0,0
580086900,0,1,0,0,0
580088700,0,0,0,1,0
580088800,0,0,0,1,0
580088900,0,1,0,0,0
580089000,0,0,1,0,0
580089100,0,0,0,1,0
580089900,0,1,0,0,0
580090000,0,0,1,0,0
580093300,0,1,0,0,0
580095100,0,0,1,0,0
580095200,0,0,1,0,0
580095300,0,0,1,0,0
580095400,0,1,1,0,0
580095500,1,1,1,0,0
580095800,0,1,1,0,0
580096000,0,1,1,0,0
580096300,0,0,1,0,0
580096400,0,1,1,0,0
580098300,0,0,0,1,0
580098500,0,1,1,0,0
580099500,0,0,1,0,0
580100100,0,0,1,0,0
580100200,0,0,0,0,1
580100300,0,1,0,0,0
580100500,0,1,0,0,0
580100600,0,0,0,1,0
580100700,0,0,0,0,1
580100701,0,0,0,0,1
580100800,0,0,0,0,1
580101100,0,0,0,0,1
580101200,0,0,1,0,0
580101600,0,1,1,0,0
580101700,0,0,0,1,0
580101800,0,0,0,0,1
580101801,0,0,0,0,1
580102100,0,1,0,0,0
580102500,0,1,0,0,0
580102600,0,0,1,0,0
580102700,0,0,0,1,0
580103000,0,0,0,0,1
580103400,0,0,1,0,0
580103500,0,0,0,1,0
580103600,0,0,0,1,0
580104000,0,0,0,1,0
580104100,0,0,1,0,0
580104400,0,0,1,0,0
580104500,0,1,1,0,0
580105100,0,0,0,1,0
580105200,0,0,0,1,0
580105700,0,0,0,1,0
580105900,0,0,0,1,0
580106000,0,0,0,1,0
580106100,0,0,0,1,0
580106200,0,0,0,0,1
580106500,0,0,0,1,0
580106600,0,0,0,1,0
580106700,0,1,0,0,0
580106900,0,0,0,1,0
580107100,0,1,0,0,0
580107500,0,0,1,0,0
580107900,0,0,0,0,1
580108100,0,0,0,0,1
580108200,0,1,0,0,0
580108400,1,1,0,0,0
580108700,0,1,1,0,0
580108900,0,1,0,0,0
580109100,0,1,0,0,0
580109200,0,1,0,0,0
580109300,1,1,0,0,0
580109400,1,1,0,0,0
580109800,0,0,0,1,0
580109900,0,0,0,0,1
580110100,0,0,0,0,1
580110500,0,1,0,0,0
580110600,0,1,0,0,0
580110900,0,0,1,0,0
580111400,1,1,1,0,0
580111500,0,1,0,0,0
580111600,0,1,0,0,0
580111700,0,1,1,0,0
580112000,0,0,0,1,0
580112300,0,0,0,1,0
580112400,0,0,1,0,0
580112800,0,0,0,0,1
580113100,0,0,0,1,0
580113200,0,1,0,0,0
580113300,1,1,0,0,0
580113500,0,1,0,0,0
580113900,0,1,1,0,0
580114100,0,0,0,0,1
580114500,0,0,1,0,0
580114600,0,0,1,0,0
580114800,1,1,0,0,0
580114900,0,0,0,1,0
580114901,0,0,0,1,0
580115000,0,1,0,0,0
580115100,0,0,1,0,0
580115200,0,0,0,1,0
580115700,0,0,1,0,0
580115800,0,0,1,0,0
580116000,0,1,0,0,0
580116300,0,0,0,1,0
580116400,1,1,0,0,0
580116600,0,0,1,0,0
580116700,0,1,0,0,0
580117000,0,0,1,0,0
580117100,0,1,0,0,0
580117400,0,1,0,0,0
580117600,0,1,1,0,0
580117700,0,0,1,0,0
580117800,1,1,1,0,0
580117900,0,1,0,0,0
580118000,0,0,0,1,0
580118100,0,0,0,1,0
580118200,0,0,1,0,0
580118300,0,0,0,0,1
580118400,0,1,1,0,0
580118500,0,0,0,1,0
580118800,0,0,0,1,0
580118900,0,0,0,1,0
580119000,0,1,1,0,0
580119100,0,0,1,0,0
580119300,0,1,1,0,0
580119500,0,0,0,1,0
580119800,0,0,1,0,0
580119900,0,1,0,0,0
580120000,0,1,0,0,0
580120100,0,1,0,0,0
580120200,0,0,1,0,0
580120300,0,0,1,0,0
580120700,0,0,0,0,1
580121600,1,1,0,0,0
580121700,1,1,0,0,0
580121900,1,1,0,0,0
580122000,0,1,0,0,0
580122200,0,0,0,1,0
580122300,1,1,0,0,0
580122400,0,1,0,0,0
580122500,0,1,0,0,0
580122501,0,1,0,0,0
580122502,0,1,0,0,0
580122600,0,1,0,0,0
580123000,0,1,0,0,0
580123100,0,1,1,0,0
580123300,0,0,0,0,1
580124200,0,0,1,0,0
580124400,0,0,1,0,0
580124800,0,0,1,0,0
580125200,0,1,0,0,0
580125500,0,1,1,0,0
580125600,0,0,0,1,0
580125700,0,1,1,0,0
580125800,0,0,0,1,0
580125900,0,0,1,0,0
580126000,0,0,0,1,0
580126200,0,0,0,1,0
580126300,0,1,0,0,0
580126500,1,1,0,0,0
580126600,0,0,1,0,0
580126700,0,0,0,0,1
580126800,0,0,0,1,0
580126900,0,1,1,0,0
580127000,0,1,1,0,0
580127300,0,0,0,1,0
580127400,0,0,0,1,0
580127500,0,1,0,0,0
580127600,0,1,0,0,0
580127700,0,1,0,0,0
580127800,0,1,0,0,0
580127900,0,1,0,0,0
580128000,0,1,0,0,0
580128100,0,1,0,0,0
580128300,0,0,1,0,0
580128400,1,1,0,0,0
580128500,1,1,0,0,0
580128600,1,1,0,0,0
580128800,0,0,0,1,0
580128900,1,1,0,0,0
580129100,0,0,0,1,0
580129300,0,0,0,1,0
580129400,0,1,0,0,0
580129600,0,0,0,1,0
580129800,0,0,0,1,0
580129900,0,0,0,1,0
580129901,0,0,0,1,0
580129902,0,0,0,1,0
580129903,0,0,0,1,0
580129904,0,0,0,1,0
580130100,0,0,0,1,0
580130300,0,0,0,1,0
620000100,0,0,1,0,0
620000200,0,1,0,0,0
620000300,0,0,0,1,0
620000400,0,0,1,0,0
620000500,0,0,1,0,0
620000600,0,1,1,0,0
620000800,0,0,0,0,1
620000801,0,0,0,0,1
620001100,1,1,0,0,0
620001200,0,1,0,0,0
620001400,0,0,1,0,0
620001600,0,0,0,1,0
620001700,0,0,1,0,0
620001800,0,0,1,0,0
620001900,0,1,0,0,0
620002000,0,1,1,0,0
620002200,0,0,1,0,0
620002400,0,1,1,0,0
620002600,0,0,1,0,0
620002700,0,0,1,0,0
620002800,0,1,1,0,0
620002900,0,1,1,0,0
620003300,0,0,1,0,0
620003400,0,1,1,0,0
620003500,0,1,1,0,0
620003700,0,1,1,0,0
620003800,0,0,0,1,0
620003900,0,0,1,0,0
620004000,0,0,1,0,0
620004100,0,0,1,0,0
620004200,0,0,1,0,0
620004300,0,0,0,1,0
620004400,0,0,1,0,0
620004500,0,0,0,1,0
620004600,0,1,0,0,0
620004700,0,0,0,1,0
620004900,0,1,0,0,0
620004902,0,1,0,0,0
620005100,0,0,0,1,0
620005200,0,0,0,1,0
620005300,0,0,0,1,0
620005400,0,1,1,0,0
620005500,0,0,0,1,0
620005600,0,0,1,0,0
620005700,0,0,1,0,0
620005800,0,1,0,0,0
620005900,0,0,0,1,0
620006000,0,1,0,0,0
620006100,0,0,1,0,0
620006200,0,0,1,0,0
620006300,0,0,1,0,0
620006400,0,1,1,0,0
620006500,0,0,1,0,0
620006600,0,1,1,0,0
620006700,0,1,1,0,0
620006800,0,1,1,0,0
620006900,0,1,1,0,0
620007100,0,0,0,1,0
620007500,0,1,1,0,0
620007600,0,1,1,0,0
620007700,0,1,1,0,0
620007800,0,1,1,0,0
620007900,0,1,1,0,0
620008100,0,0,1,0,0
620008200,0,0,1,0,0
620008300,0,0,0,1,0
620008400,0,0,1,0,0
620008500,0,0,1,0,0
620008800,0,1,0,0,0
620009000,0,0,1,0,0
620009200,0,1,1,0,0
620009300,0,1,1,0,0
620009400,0,1,1,0,0
620009500,1,1,0,0,0
620009600,0,0,1,0,0
620009800,0,0,1,0,0
620009900,0,1,1,0,0
620010000,0,1,0,0,0
620010100,1,1,0,0,0
620010200,0,0,0,1,0
620010300,0,0,1,0,0
620010400,0,1,1,0,0
620010500,0,0,1,0,0
620010900,0,0,1,0,0
620011000,0,1,1,0,0
620011100,0,1,0,0,0
620011200,0,1,1,0,0
620011300,0,0,0,1,0
620011400,0,1,1,0,0
620011500,0,1,1,0,0
620011600,0,0,1,0,0
620011700,0,1,0,0,0
620011800,0,0,0,1,0
620011900,0,1,1,0,0
620012000,0,1,1,0,0
620012100,0,1,0,0,0
620012400,0,1,1,0,0
620012500,0,1,1,0,0
620012600,0,1,1,0,0
620012700,0,0,1,0,0
620012800,0,1,0,0,0
620012900,0,1,1,0,0
620013000,0,0,0,0,1
620013200,0,1,0,0,0
620013300,0,0,0,1,0
620013400,0,0,1,0,0
620013500,0,0,1,0,0
620013800,0,1,1,0,0
620014100,0,0,1,0,0
620014200,0,0,0,1,0
620014400,0,1,1,0,0
620014500,0,0,1,0,0
620014600,0,0,1,0,0
620014700,0,1,1,0,0
620014800,0,0,0,1,0
620014900,0,0,1,0,0
620015100,0,0,0,0,1
620015101,0,0,0,0,1
620015102,0,0,0,0,1
620015200,0,0,1,0,0
620015300,0,0,1,0,0
620015400,0,0,0,1,0
620015500,0,0,1,0,0
620015600,0,1,1,0,0
620015800,0,0,0,1,0
620015900,0,0,1,0,0
620016000,0,1,1,0,0
620016100,0,0,1,0,0
620016300,1,1,0,0,0
620016400,1,1,0,0,0
620016500,0,1,0,0,0
620016600,0,1,1,0,0
620016700,0,1,1,0,0
620016800,0,0,1,0,0
620016900,0,1,1,0,0
620017100,0,0,1,0,0
620017400,0,0,0,1,0
620017500,0,0,1,0,0
620017700,0,0,0,1,0
620017800,0,0,0,1,0
620017900,0,0,1,0,0
620018000,0,1,0,0,0
620018100,0,0,1,0,0
620018200,0,0,1,0,0
620018500,0,0,1,0,0
620018600,0,0,1,0,0
620018700,0,1,0,0,0
620018800,0,1,0,0,0
620019000,0,0,1,0,0
620019100,1,1,0,0,0
620019200,0,0,1,0,0
620019300,0,0,1,0,0
620019400,0,0,1,0,0
620019600,0,0,1,0,0
620019700,0,0,1,0,0
620019800,0,0,1,0,0
620019900,0,0,1,0,0
620020000,0,0,1,0,0
620020100,0,0,0,1,0
620020200,0,0,0,1,0
620020300,0,0,0,1,0
620020400,0,0,1,0,0
620020500,0,0,1,0,0
620020600,0,1,0,0,0
620020700,0,1,1,0,0
620020800,0,0,1,0,0
620020900,0,0,1,0,0
620021000,0,0,1,0,0
620021100,0,0,1,0,0
620021200,0,0,0,1,0
620021500,0,1,0,0,0
620021600,0,0,0,1,0
620021800,0,0,1,0,0
620021900,0,1,1,0,0
620022000,0,0,1,0,0
620022100,0,0,0,1,0
620022200,0,0,1,0,0
620022300,0,0,0,1,0
620022500,0,0,1,0,0
620022600,0,0,1,0,0
620022700,0,0,1,0,0
620022800,0,1,1,0,0
620022900,0,0,0,1,0
620023100,0,1,1,0,0
620023300,0,1,1,0,0
620023400,0,1,1,0,0
620023500,0,1,1,0,0
620023700,0,1,0,0,0
620023900,0,1,1,0,0
620024000,0,1,1,0,0
620024200,0,1,1,0,0
620024300,0,0,0,1,0
620024400,0,1,1,0,0
620024600,0,0,1,0,0
620024800,0,0,1,0,0
620024900,0,0,0,1,0
620025100,0,0,0,1,0
620025200,0,0,0,1,0
620025300,0,1,0,0,0
620025400,0,1,0,0,0
620025500,0,1,0,0,0
620025600,0,1,0,0,0
620025800,0,1,1,0,0
620025900,0,1,1,0,0
620026000,0,0,1,0,0
620026300,0,1,0,0,0
620026400,0,0,0,1,0
620026500,0,0,1,0,0
620026600,0,0,1,0,0
620026700,0,0,1,0,0
620026800,0,0,1,0,0
620026900,0,0,0,0,1
620027000,0,1,1,0,0
620027100,0,0,1,0,0
620027200,0,0,0,1,0
620027300,0,1,1,0,0
620027400,0,0,1,0,0
620027500,0,0,0,1,0
620027600,0,0,0,1,0
620027700,0,0,0,1,0
620027800,0,0,0,0,1
620027801,0,0,0,0,1
620028000,0,0,1,0,0
620028100,0,0,0,1,0
620028200,0,0,0,1,0
620028400,0,0,0,1,0
620028500,0,0,0,1,0
620028600,0,0,1,0,0
620028900,0,0,1,0,0
620029000,0,0,0,1,0
620029100,0,0,1,0,0
620029200,0,0,0,0,1
620029300,0,0,1,0,0
620029400,0,0,1,0,0
620029500,0,0,1,0,0
620029800,1,1,0,0,0
620029900,0,0,0,1,0
620030200,0,0,0,1,0
620030300,0,0,0,0,1
620030500,0,0,0,1,0
620030700,0,1,1,0,0
620030800,0,0,1,0,0
620030900,0,0,1,0,0
620031100,0,0,1,0,0
620031400,0,1,1,0,0
620031500,0,0,1,0,0
620031600,0,0,0,0,1
620031800,0,0,1,0,0
620031900,0,0,0,1,0
620032100,0,1,1,0,0
620032200,0,1,1,0,0
620032600,0,1,1,0,0
620032700,0,1,1,0,0
620032800,0,1,1,0,0
620032900,0,0,0,1,0
620033000,0,0,1,0,0
620033300,0,0,1,0,0
620033400,0,1,0,0,0
620033500,0,0,1,0,0
620033600,0,0,1,0,0
620033700,0,0,1,0,0
620033800,0,0,1,0,0
620033900,0,1,1,1,0
620034000,0,0,0,1,0
620034300,0,0,1,0,0
620034400,0,0,1,0,0
620034600,0,0,0,1,0
620034700,0,1,1,0,0
620034900,0,0,1,0,0
620035000,0,0,0,1,0
620035100,0,0,1,0,0
620035200,0,0,0,1,0
620035300,0,0,0,1,0
620035400,0,1,0,0,0
620035500,0,0,1,0,0
620035600,0,0,1,0,0
620035700,0,0,1,0,0
620035900,0,0,0,1,0
620036000,0,0,1,0,0
620036200,0,0,1,0,0
620036300,0,1,0,0,0
620036400,0,0,1,0,0
620036500,0,0,1,0,0
620036600,0,0,1,0,0
620036700,0,0,1,0,0
620036800,0,0,0,1,0
620037000,0,1,1,0,0
620037100,0,1,0,0,0
620037300,0,0,1,0,0
620037500,0,0,1,0,0
620037800,0,0,1,0,0
620037900,0,1,1,0,0
620038000,0,1,0,0,0
620038100,0,1,0,0,0
620038200,0,0,0,1,0
620038300,0,0,1,0,0
620038400,0,0,1,0,0
620038500,0,1,1,0,0
620038600,0,0,1,0,0
620038700,0,1,0,0,0
620038900,0,0,0,1,0
620039000,0,0,1,0,0
620039100,0,0,1,0,0
620039200,0,0,1,0,0
620039400,0,0,1,0,0
620039500,0,1,1,0,0
620039600,0,0,1,0,0
620039700,0,0,1,0,0
620039800,0,1,1,0,0
620039900,0,0,1,0,0
620040000,0,1,1,0,0
620040400,0,1,1,0,0
620040700,0,1,0,0,0
620040800,0,0,1,0,0
620041000,0,1,0,0,0
620041100,0,0,1,0,0
620041200,0,0,0,1,0
620041300,0,0,1,0,0
620041400,0,1,1,0,0
620041600,0,0,1,0,0
620041700,1,0,0,0,0
620041800,0,1,0,0,0
620042000,0,1,1,0,0
620042200,0,1,1,0,0
620042300,0,1,0,0,0
620042400,0,0,1,0,0
620042600,0,0,1,0,0
620042700,0,0,0,1,0
620042800,0,1,0,0,0
620043000,0,0,0,1,0
620043100,0,0,1,0,0
620043200,0,1,1,0,0
620043300,0,1,1,0,0
620043400,0,1,1,0,0
620043500,0,1,1,0,0
620043600,0,0,1,0,0
620043700,0,1,1,0,0
620043800,0,0,1,0,0
620043900,0,0,0,1,0
620044000,0,0,1,0,0
620044100,0,0,1,0,0
620044200,0,0,0,1,0
620044300,0,1,1,0,0
620044500,0,0,0,1,0
620044600,0,0,1,0,0
620044700,0,0,1,0,0
620044800,0,0,0,1,0
620045000,0,0,0,1,0
620045100,0,0,1,0,0
620045300,0,0,1,0,0
620045500,0,1,0,0,0
620045700,0,0,1,0,0
620045900,0,0,1,0,0
620046000,0,0,0,1,0
620046100,0,1,1,0,0
620046200,1,1,0,0,0
620046500,0,0,1,0,0
620046600,0,1,1,0,0
620046700,0,1,1,0,0
620047000,0,1,1,0,0
620047200,0,1,1,0,0
620047300,0,1,1,0,0
620047400,0,1,1,0,0
620047500,0,1,1,0,0
620047600,0,0,1,0,0
620047800,0,1,1,0,0
620048000,0,0,1,0,0
620048100,1,1,1,0,0
620048200,0,1,1,0,0
620048300,0,0,1,0,0
620048400,0,1,1,0,0
620048500,0,1,0,0,0
620048700,0,0,0,1,0
620048800,0,0,1,0,0
620048900,0,0,1,0,0
620049100,0,0,0,1,0
620049200,0,1,1,0,0
620049300,0,1,0,0,0
620049500,0,0,0,1,0
620049600,0,0,1,0,0
620049800,0,0,1,0,0
620049900,0,0,0,0,1
620050000,0,0,1,0,0
620050100,0,0,1,0,0
620050200,0,0,1,0,0
620050400,0,0,0,1,0
620050600,0,0,1,0,0
620050700,0,1,0,0,0
620050900,0,1,0,0,0
620051000,0,0,0,1,0
620051100,0,1,0,0,0
620051200,0,0,1,0,0
620051300,0,0,0,0,1
620051400,0,1,1,0,0
620051500,0,1,0,0,0
620051700,0,0,1,0,0
620051800,0,0,0,0,1
620051900,0,1,1,0,0
620052000,0,0,1,0,0
620052100,0,1,0,0,0
620052200,0,1,0,0,0
620052300,0,1,1,0,0
620052400,0,0,1,0,0
620052500,0,1,0,0,0
620052900,0,0,1,0,0
620053000,0,0,1,0,0
620053100,0,0,0,1,0
620053200,0,0,1,0,0
620053300,0,0,1,0,0
620053400,0,0,1,0,0
620053500,0,1,1,0,0
620053600,0,0,1,0,0
